Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
,Sarasaland Stars,Donut Plains,         Mach 8                           ,Polterpup,S,D,A,9,Blocker,124.64911,1.0,Yes,Yes,"Fire Flower, 1-Up Mushroom",19,36,9.0,Mario Strikers
Toad,Red Caps,Star World,Biddybuggy,lUMA,D,A,A,11,Driver,84.82,3.0,Yes,Yes,Super Mushroom,172,28,6.0,                  Mario Party Superstars                  
Yoshi,Sarasaland Stars,Yoshi's Island,Standard Kart,Polterpup,C,D,A,10,Speedster,-67.155,0.0,Yes,Yes,Green Shell,406,60,4.0,Mario Party Superstars
Toad,GREEN CAPS,Koopa Kingdom,Mach 8,gOOMBA,C,C,A,29,Blocke>r,-49.0,4.0,No,No,Super Star,245,70,8.0,                  Mario Tennis Aces                  
Waluigi,Koopa Clan,Donut Plains,Mach 8,tOAD,A,C,C,29,Speedster,148.0,3.0,No,No,Banana Peel,249,74,9.0,                  Super Mario Odyssey                           
,Tricksters,Toad Town,Scooter,lUMA,A,B,A,17,Drive%r,28.0,5.0,No,,"1-Up Mushroom, Super Mushroom, Banana Peel",72,25,10.0,                           Super Mario Odyssey                           
Bowser,Sarasaland Stars,Koopa Kingdom,Comet Bike,Koopa Troopa,C,B,S,29,Drifter,106.0,4.0,Yes,No,Super Star,216,95,2.0,Mario Tennis Aces
Toadette,Mushroom Royalty,Yoshi's Island,                  Scooter         ,Toad,A,B,B,5,Blocker,-53.8,1.0,No,Yes,"Red Shell, Banana Peel, Fire Flower",335,71,1.0,Super Mario Bros.
Yoshi,Koopa Clan,         yOSHI'S iSLAND                           ,Comet Bike,yOSHI,C,B,C,21,Driver,193.0,1.0,No,Yes,"Green Shell, Fire Flower",207,42,10.0,         Mario Strikers         
Wario,Dino Buddies,         Mushroom Kingdom                  ,Scooter,yOSHI,D,A,A,24,Item Spec\ialist,108.0,2.0,Yes,No,"1-Up Mushroom, Red Shell",227,78,7.0,Mario Strikers
Daisy,Red Caps,         Donut Plains                           ,                           Scooter                           ,Goomba,,S,S,24,Drifter,-21.0,2.0,Yes,,"Fire Flower, 1-Up Mushroom, Red Shell",0,52,1.0,Mario Tennis Aces
,TOAD BRIGADE,Koopa Kingdom,Biddybuggy,yOSHI,S,S,S,25,Driver,183.0,4.0,Yes,Yes,1-Up Mushroom,232,57,5.0,Super Mario Odyssey
Toadette,Green Caps,Donut Plains,         Pipe Frame         ,sHY gUY,C,C,A,21,Item Specialist,-83.0,2.0,No,Yes,Super Mushroom,311,64,7.0,Mario Party Superstars
Rosalina,,                           Donut Plains                  ,Scooter,Koopa Troopa,D,S,C,6,Item Specialist,-84.4,5.0,Yes,No,"1-Up Mushroom, Super Mushroom",142,72,10.0,                           Super Mario Odyssey         
Mario,,kOOPA kINGDOM,Circuit Special,sHY gUY,B,A,B,27,Item Specialist,113.3,4.567623,No,Yes,Super Star,452,76,0.0,Mario Strikers
,KOOPA CLAN,Yoshi's Island,Comet Bike,Yoshi,A,A,B,24,Speedster,199.7,5.0,No,No,"1-Up Mushroom, Fire Flower, Super Mushroom",202,85,5.0,Super Mario Bros.
,Mushroom Royalty,Donut Plains,Comet Bike,Koopa Troopa,,C,C,29,Driver,77.0,5.0,No,,"Super Mushroom, 1-Up Mushroom, Super Star",410,37,1.0,Mario Kart 8 Deluxe
,Mushroom Royalty,         Mushroom Kingdom         ,Standard Kart,Luma,,C,B,9,Item Specialist,-42.0,2.0,Yes,Yes,"Super Star, Green Shell, Fire Flower",227,59,7.0,                  Mario Tennis Aces                  
Wario,Green Caps,Mushroom Kingdom,Mach 8,Goomba,A,A,B,5,Item Specia+list,147.0,3.370825,No,Yes,Super Star,265,56,2.0,Mario Strikers
,Mushroom Royalty,                  kOOPA kINGDOM         ,Comet Bike,Yoshi,,C,S,10,Drifter,-47.0,0.0,Yes,Yes,Green Shell,496,84,0.0,                           Mario Strikers                  
,Koopa Clan,                  Donut Plains                           ,Scooter,Goomba,S,C,B,11,Drifter,92.228,3.0,No,,"Super Star, Fire Flower, Super Mushroom",287,68,2.0,Super Mario Bros.
Waluigi,GREEN CAPS,Star World,Circuit Special,Shy Guy,S,S,B,7,Driver,84.0,4.0,Yes,,Super Mushroom,448,67,9.3,                           Mario Tennis Aces                           
Luigi,Green Caps,kOOPA kINGDOM,Pipe Frame,lUMA,C,D,S,13,Drifter,-50.0,1.0,No,,"Fire Flower, Super Mushroom",130,62,0.0,Super Mario Bros.
Daisy,Tricksters,                  Yoshi's Island                           ,         Scooter         ,Polterpup,S,C,A,24,Drifter,178.0,5.0,No,Yes,"Green Shell, Super Mushroom",416,31,7.0,Mario Kart 8 Deluxe
,MUSHROOM ROYALTY,Donut Plains,Pipe Frame,gOOMBA,,C,B,30,S(peedster,181.0,5.0,Yes,No,"Super Star, Red Shell, Green Shell",104,82,2.0,Mario Strikers
Waluigi,Mushroom Royalty,Yoshi's Island,Pipe Frame,Goomba,,A,D,10,Item Specialist,111.0,0.0,No,Yes,"Green Shell, Fire Flower, Banana Peel",427,82,6.0,Mario Tennis Aces
Toadette,SARASALAND STARS,Star World,                           Scooter         ,Yoshi,C,A,B,8,Driver,-59.0,0.0,No,Yes,"Fire Flower, 1-Up Mushroom",448,86,3.0,Mario Kart 8 Deluxe
Daisy,Mushroom Royalty,Donut Plains,Mach 8,kOOPA tROOPA,,C,A,8,Blocker,39.0,2.0,No,No,"Green Shell, 1-Up Mushroom",480,42,1.0,         Mario Kart 8 Deluxe                  
,Tricksters,Yoshi's Island,Biddybuggy,Toad,C,D,D,23,Driver,69.0,5.830837,Yes,Yes,Red Shell,365,30,3.0,Mario Strikers
,Sarasaland Stars,                           Toad Town                           ,Pipe Frame,Shy Guy,,A,D,13,Speedster,-87.0,2.0,No,Yes,"Super Mushroom, 1-Up Mushroom",253,44,6.0,         Mario Kart 8 Deluxe                  
Rosalina,Green Caps,Star World,Pipe Frame,Luma,C,S,D,12,D-rifter,157.0,5.0,Yes,No,"Green Shell, Super Star, Fire Flower",500,29,1.0,Mario Strikers
Daisy,Red Caps,                  mUSHROOM kINGDOM                           ,Scooter,Shy Guy,B,A,S,19,Item Specialist,155.0,0.0,No,No,"Super Star, Green Shell, Red Shell",380,96,0.0,Super Mario Odyssey
,Mushroom Royalty,Mushroom Kingdom,Standard Kart,Koopa Troopa,B,C,S,9,Speedster,-88.0,4.374561,Yes,,"Banana Peel, 1-Up Mushroom, Fire Flower",429,27,0.0,         Mario Strikers                           
,KOOPA CLAN,sTAR wORLD,                           Pipe Frame         ,Goomba,D,B,C,6,Item Specialist,85.0,5.0,No,Yes,"Banana Peel, Super Mushroom",144,98,2.0,Mario Strikers
Luigi,,Mushroom Kingdom,                           Circuit Special                           ,Polterpup,,D,B,10,Blocker,175.0,0.0,No,No,"Green Shell, Fire Flower, 1-Up Mushroom",395,54,10.0,Mario Party Superstars
Yoshi,Mushroom Royalty,Mushroom Kingdom,                  Standard Kart         ,Polterpup,,B,C,22,Item Specialist,-1.0,4.7,No,Yes,"Red Shell, Banana Peel, Super Star",404,74,3.0,                           Super Mario Bros.                  
Peachk,Tricksters,Toad Town,Scooter,Koopa Troopa,D,B,B,9,Speedster,-52.0,5.0,Yes,No,Red Shell,409,32,5.0,Mario Tennis Aces
,Sarasaland Stars,                  Toad Town         ,Comet Bike,Luma,S,S,B,11,Blocker,184.0,5.0,Yes,,Super Star,6,76,5.0,Super Mario World
Peach,Dino Buddies,Mushroom Kingdom,Mach 8,Shy Guy,C,B,S,9,Item Specialist,14.0,1.0,Yes,No,"1-Up Mushroom, Super Mushroom, Red Shell",240,52,9.0,Mario Strikers
Peach,Mushroom Royalty,Toad Town,Scooter,tOAD,,B,D,5,Blocker,-11.5,1.86,No,,"Super Star, Green Shell",466,25,6.0,Super Mario Odyssey
,Red Caps,                           Toad Town                  ,Comet Bike,yOSHI,A,S,A,14,Dri%ver,134.0,3.0,Yes,Yes,1-Up Mushroom,300,41,7.0,Mario Tennis Aces
Bowser Jr.,Red Caps,Mushroom Kingdom,         Circuit Special                           ,Koopa Troopa,B,S,D,30,Speedster,-28.0,3.0,No,No,"Red Shell, Fire Flower, 1-Up Mushroom",44,49,0.0,Mario Strikers
Wario,Dino Buddies,Mushroom Kingdom,Standard Kart,gOOMBA,,D,B,7,Driver,67.0,5.57413,No,,"Super Star, 1-Up Mushroom, Banana Peel",33,96,6.0,         Mario Party Superstars                  
,Red Caps,tOAD tOWN,Pipe Frame,Luma,S,D,S,9,Item Specialist,145.0,1.0,Yes,Yes,"Super Mushroom, Fire Flower, Red Shell",296,93,7.0,                  Super Mario World                  
,Dino Buddies,yOSHI'S iSLAND,                           Scooter                  ,Goomba,A,B,S,23,Drifter,-18.0,1.0,No,Yes,"Super Star, Banana Peel, Green Shell",418,41,5.0,Super Mario Odyssey
Bowser Jr.,Koopa Clan,tOAD tOWN,Biddybuggy,Polterpup,S,B,B,26,Item Specialist,145.0,0.35553,No,No,"Green Shell, Super Mushroom",229,61,9.0,Mario Kart 8 Deluxe
,Dino Buddies,Koopa Kingdom,         Comet Bike                           ,kOOPA tROOPA,S,D,S,8,Drifter,30.0,2.0,Yes,,"Green Shell, Super Mushroom, Fire Flower",81,32,4.0,Super Mario World
,DINO BUDDIES,Donut Plains,Standard Kart,Koopa Troopa,B,A,A,9,Blocker,146.0,1.0,Yes,No,"Green Shell, Red Shell, Super Mushroom",380,58,8.0,Mario Strikers
Mario,Mushroom Royalty,Star World,Scooter,Yoshi,B,C,B,28,Drifter,186.0,3.868023,Yes,Yes,Banana Peel,350,27,10.0,Super Mario Bros.
Daisy,RED CAPS,Mushroom Kingdom,Circuit Special,gOOMBA,D,S,S,5,Dr#iver,-48.132403,4.0,No,,Green Shell,137,91,7.345,                  Mario Strikers                           
,RED CAPS,Star World,Pipe Frame,Shy Guy,S,B,B,24,Drifter,115.0,1.0,No,,"Super Star, Fire Flower, 1-Up Mushroom",225,34,9.0,Super Mario World
Waluigi,Sarasaland Stars,Yoshi's Island,Standard Kart,Polterpup,S,D,S,27,Speedster,77.0,5.0,No,Yes,"Super Star, Red Shell",223,30,1.0,Mario Party Superstars
Daisy,GREEN CAPS,Donut Plains,                  Mach 8                  ,tOAD,,A,C,10,Item S&pecialist,5.0,3.33,No,,Green Shell,225,28,1.0,                  Mario Kart 8 Deluxe         
Rosalina,,                  kOOPA kINGDOM         ,                           Biddybuggy                  ,Luma,D,D,B,18,Driver,35.0,1.0,Yes,Yes,"Banana Peel, Super Mushroom, Green Shell",336,32,3.0,Mario Kart 8 Deluxe
Mario,Tricksters,Toad Town,                  Pipe Frame                  ,Goomba,B,S,A,12,Dri<ver,150.7,2.0,Yes,No,1-Up Mushroom,264,33,2.0,Super Mario World
Daisy,Red Caps,Star World,Mach 8,kOOPA tROOPA,,A,A,24,Speedster,135.0,5.0,No,Yes,"Super Star, Super Mushroom, 1-Up Mushroom",147,79,0.0,                  Mario Party Superstars                  
Luigi,GREEN CAPS,Donut Plains,Scooter,gOOMBA,C,S,B,9,Blocker,117.0,3.883,Yes,Yes,"Fire Flower, Super Mushroom",106,29,5.0,Super Mario Bros.
Marqio,Mushroom Royalty,Star World,                  Mach 8                           ,pOLTERPUP,A,B,A,6,Blocker_,129.0,2.0,Yes,,"Banana Peel, 1-Up Mushroom",374,79,8.0,Mario Strikers
Bowser Jr.,RED CAPS,                  tOAD tOWN                  ,Standard Kart,Luma,D,D,D,12,Blocker,120.0,5.723762,Yes,No,Super Star,147,41,3.0,                  Mario Party Superstars                  
,Koopa Clan,         Mushroom Kingdom         ,Standard Kart,lUMA,,B,A,16,Drifter,27.0,4.0,No,No,"1-Up Mushroom, Super Mushroom",225,54,7.0,Super Mario Odyssey
,Toad Brigade,         Star World                           ,Mach 8,Shy Guy,,B,A,21,Item Specialist,11.0,3.0,No,No,"Super Mushroom, Green Shell",139,29,9.0,Mario Tennis Aces
Daisy,Red Caps,Donut Plains,                           Circuit Special         ,Luma,C,S,A,15,Blocker,-66.0,4.0,No,,1-Up Mushroom,372,74,3.0,Mario Strikers
Rosalina,TOAD BRIGADE,mUSHROOM kINGDOM,Scooter,sHY gUY,,D,C,12,Drifter,-36.0,5.0,Yes,No,"Red Shell, Banana Peel, Fire Flower",59,31,8.0,Super Mario Bros.
Luigi,Red Caps,Star World,Pipe Frame,sHY gUY,B,A,B,12,Blocker,58.0,0.0,No,No,"Super Star, Super Mushroom, Green Shell",182,99,3.0,Super Mario Bros.
Daisy,Mushroom Royalty,         Star World         ,Comet Bike,lUMA,C,A,A,19,Driver,18.0,1.0,Yes,Yes,"Green Shell, Fire Flower, Banana Peel",102,26,8.0,Super Mario Odyssey
,Tricksters,Koopa Kingdom,Biddybuggy,yOSHI,C,A,S,20,Item Spec|ialist,40.0,3.0,Yes,Yes,Red Shell,203,42,10.0,Super Mario Bros.
Yoshi,Sarasaland Stars,         Donut Plains                  ,Standard Kart,Yoshi,C,S,S,8,Driver|,42.58395,4.0,No,,Super Mushroom,479,29,8.0,                  Mario Tennis Aces                  
,Toad Brigade,Toad Town,Pipe Frame,kOOPA tROOPA,D,B,B,10,Drifter,-26.0,5.85629,Yes,Yes,Fire Flower,307,89,6.0,Mario Party Superstars
Bowser Jr.,Mushroom Royalty,         Mushroom Kingdom         ,Biddybuggy,Koopa Troopa,,B,B,12,Blocker,29.0,2.0,No,Yes,Banana Peel,42,72,9.0,Mario Strikers
Peach,SARASALAND STARS,Mushroom Kingdom,                           Circuit Special         ,pOLTERPUP,A,S,S,6,Blocker,87.0,5.0,Yes,,"Red Shell, Super Star",350,30,4.0,Mario Tennis Aces
Toad,Dino Buddies,Star World,Comet Bike,yOSHI,A,C,D,20,Driv]er,100.15,4.6,No,No,"Red Shell, Super Star, Banana Peel",299,62,4.0,         Mario Strikers                  
Bowser Jr.,Dino Buddies,Star World,Biddybuggy,pOLTERPUP,S,C,S,21,Item Specialist,133.0,3.0,No,No,"Red Shell, Super Mushroom, Green Shell",88,91,1.0,Super Mario Bros.
Luigi,Dino Buddies,                           Mushroom Kingdom                           ,Mach 8,Yoshi,C,B,D,30,Driver,112.0,3.0,Yes,No,Green Shell,437,58,9.0,Mario Tennis Aces
Luigi,Sarasaland Stars,Toad Town,                  Standard Kart         ,Goomba,S,C,D,6,Drifter,16.0,0.0,No,No,Super Star,50,85,6.0,Mario Tennis Aces
Toad,Mushroom Royalty,                  Star World                           ,Biddybuggy,Goomba,D,C,A,27,Speedster,58.0,1.0,Yes,,Banana Peel,13,81,10.0,Super Mario Odyssey
Daisy,KOOPA CLAN,                  dONUT pLAINS                           ,Biddybuggy,Shy Guy,,A,A,11,Drifter,27.0,2.0,No,No,"Fire Flower, 1-Up Mushroom",467,78,3.0,Super Mario Bros.
MarioA,Red Caps,Donut Plains,Circuit Special,Luma,,C,C,30,Driver,42.0,2.241,Yes,Yes,"Super Star, 1-Up Mushroom, Super Mushroom",65,41,2.0,Super Mario World
Peach,Red Caps,                           Star World                  ,Circuit Special,Koopa Troopa,A,S,C,17,Driver,126.57237,4.0,No,,1-Up Mushroom,402,69,8.0,Mario Kart 8 Deluxe
Daisy,Dino Buddies,Donut Plains,Standard Kart,tOAD,A,A,S,13,Driver},-50.0,4.0,Yes,Yes,"Super Star, Banana Peel, 1-Up Mushroom",137,83,5.0,Super Mario Bros.
Peach,Toad Brigade,Yoshi's Island,Comet Bike,lUMA,S,S,A,26,Item Specialist_,-72.0,4.400784,Yes,Yes,"1-Up Mushroom, Green Shell, Super Star",208,56,4.0,Mario Kart 8 Deluxe
Mario,Green Caps,sTAR wORLD,         Biddybuggy         ,Polterpup,B,C,C,22,Drifter,-16.0,4.0,No,No,"Super Star, Green Shell",111,35,3.0,Mario Kart 8 Deluxe
Wario,Toad Brigade,sTAR wORLD,Pipe Frame,Koopa Troopa,C,B,S,13,Blocker,-37.0,4.0,No,No,"Green Shell, Super Mushroom, Super Star",401,93,3.0,Super Mario Bros.
Bowser,Tricksters,Toad Town,Comet Bike,Shy Guy,S,A,D,21,Speedster,-3.52161,2.0,No,,Super Mushroom,300,41,10.0,Mario Tennis Aces
Mario,Red Caps,Koopa Kingdom,Biddybuggy,Luma,S,D,A,19,Blocker,96.0,3.0,Yes,Yes,"Super Mushroom, Green Shell, 1-Up Mushroom",370,67,9.0,Super Mario Bros.
Toad,Green Caps,                  yOSHI'S iSLAND                  ,Mach 8,yOSHI,A,B,B,11,Drifter,73.0,4.0,No,,"Banana Peel, Super Star, 1-Up Mushroom",281,55,3.0,Mario Tennis Aces
,DINO BUDDIES,         Star World                           ,Biddybuggy,Goomba,S,A,B,8,Drifter,7.0,2.0,No,Yes,Super Mushroom,65,45,9.0,Mario Kart 8 Deluxe
Luigi,Sarasaland Stars,Koopa Kingdom,Standard Kart,yOSHI,C,S,D,30,Driver,167.8,4.0,No,No,"Red Shell, Fire Flower, Super Star",320,49,6.0,Mario Party Superstars
Waluigi,Toad Brigade,Yoshi's Island,Scooter,lUMA,A,C,D,14,Blocker,-63.0,4.7,No,,Banana Peel,254,43,1.0,                  Super Mario World                           
,Red Caps,Mushroom Kingdom,Mach 8,Luma,,A,S,27,Drifter,-24.0,1.0,Yes,Yes,"Fire Flower, Green Shell, Red Shell",381,44,1.0,Mario Tennis Aces
,Toad Brigade,Donut Plains,Biddybuggy,Shy Guy,D,A,S,24,Drifter,-59.0,4.0,No,No,Super Star,250,89,9.0,Mario Strikers
Wario,Red Caps,dONUT pLAINS,         Mach 8                           ,Yoshi,C,B,D,21,Item Specialist,14.0,1.7073,Yes,Yes,Fire Flower,374,85,5.0,Mario Tennis Aces
Toad,Dino Buddies,tOAD tOWN,Standard Kart,Goomba,S,B,S,28,Drive[r,135.0,5.0,Yes,No,"Green Shell, Super Star",424,78,0.0,Super Mario Bros.
Daisy,Koopa Clan,Mushroom Kingdom,Circuit Special,pOLTERPUP,,B,A,11,Item Specialist,196.0,1.0,No,,Green Shell,41,71,6.0,                           Mario Kart 8 Deluxe                  
,Red Caps,Star World,Mach 8,Toad,B,A,D,13,Driver,3.0,0.0,No,Yes,"Banana Peel, Super Star",320,63,4.0,Super Mario Odyssey
Waluigi,Tricksters,                  Star World                           ,                           Pipe Frame                           ,lUMA,,D,C,14,Blocker,48.0,3.0,No,No,"Fire Flower, Banana Peel",39,29,3.0,Super Mario Odyssey
Wario,Mushroom Royalty,dONUT pLAINS,Scooter,Toad,D,D,A,15,Driver,119.0,1.0,No,Yes,Red Shell,123,86,0.0,Super Mario Bros.
Toadette,Koopa Clan,Donut Plains,Standard Kart,gOOMBA,S,B,B,7,Drifter,73.0,2.0,Yes,,"Red Shell, Green Shell",374,72,10.0,                  Super Mario World         
Wario,TRICKSTERS,Koopa Kingdom,Comet Bike,Koopa Troopa,B,C,B,11,Blocker,-61.0,0.0,No,Yes,"Fire Flower, Red Shell, Super Star",394,96,4.0,Super Mario World
,Toad Brigade,Donut Plains,Pipe Frame,gOOMBA,D,D,C,24,Item Specialist,145.0,4.0,No,Yes,"1-Up Mushroom, Green Shell, Super Star",181,64,6.0,                           Super Mario Odyssey                           
Mario,Red Caps,dONUT pLAINS,Mach 8,lUMA,,B,B,18,Drifter,99.0,5.0,No,,"Banana Peel, Super Mushroom",463,87,0.0,         Mario Kart 8 Deluxe                  
Bowser,Green Caps,                           Yoshi's Island         ,Biddybuggy,tOAD,,S,D,22,Drifter,190.0,0.0,Yes,No,Super Star,207,38,2.0,Mario Tennis Aces
,Koopa Clan,         Koopa Kingdom                           ,Scooter,Shy Guy,,D,D,6,Drive]r,-6.0,5.0,No,Yes,"Fire Flower, Red Shell",396,38,10.0,         Mario Tennis Aces         
Bowser,Sarasaland Stars,Mushroom Kingdom,Circuit Special,gOOMBA,,B,B,20,Item Specialist,19.0,1.0,No,Yes,Super Star,480,88,7.0,Super Mario World
Mario,Koopa Clan,Toad Town,         Pipe Frame                           ,tOAD,B,D,B,22,Item Specialist,169.0,0.0,Yes,No,"Super Star, 1-Up Mushroom",242,54,0.0,Mario Strikers
,TRICKSTERS,Yoshi's Island,Pipe Frame,Luma,D,D,B,15,Driver,118.0,4.0,No,No,1-Up Mushroom,96,63,7.0,Super Mario Bros.
Bowser Jr.,RED CAPS,Mushroom Kingdom,Biddybuggy,kOOPA tROOPA,A,A,B,24,Drifter,-25.44,1.0,No,No,Green Shell,2,95,0.0,Super Mario Bros.
Mario,Tricksters,Mushroom Kingdom,Comet Bike,tOAD,C,C,C,13,Driver,156.633,1.0,Yes,,Banana Peel,497,94,9.0,Super Mario World
,Green Caps,Yoshi's Island,Pipe Frame,Koopa Troopa,C,A,B,13,Blocker,-48.0,0.0,Yes,No,"Super Star, 1-Up Mushroom",174,98,6.0,Mario Party Superstars
,Koopa Clan,Donut Plains,Comet Bike,Shy Guy,S,B,C,19,Blocker],68.0,2.0,Yes,,"Banana Peel, Red Shell",497,39,1.0,Super Mario Odyssey
Luigi,Dino Buddies,         Star World                  ,Scooter,kOOPA tROOPA,D,S,A,6,Speedster,-69.0,5.0,No,No,1-Up Mushroom,466,53,4.0,Mario Kart 8 Deluxe
Bowser Jr.,TRICKSTERS,Mushroom Kingdom,Standard Kart,Toad,B,C,A,12,Item Specialist,-41.0,2.3813,No,,"Super Mushroom, 1-Up Mushroom, Red Shell",496,67,3.0,Mario Strikers
Yoshi,GREEN CAPS,Mushroom Kingdom,Biddybuggy,pOLTERPUP,,B,S,11,Blocker,123.0,4.0,No,Yes,"Fire Flower, Super Star, Red Shell",421,83,10.0,Mario Strikers
,Tricksters,Yoshi's Island,Mach 8,Goomba,C,B,D,16,Speedster,120.0,1.66,Yes,,Green Shell,110,94,2.0,                  Super Mario Bros.         
Rosalina,Tricksters,Donut Plains,Comet Bike,sHY gUY,S,A,S,28,Item Specialist,115.0,5.0,No,Yes,Banana Peel,10,31,0.0,Mario Kart 8 Deluxe
,Tricksters,yOSHI'S iSLAND,Standard Kart,yOSHI,,A,C,5,Speedster,121.0,5.0,Yes,,"Green Shell, Red Shell, Fire Flower",325,29,0.0,Mario Party Superstars
,Sarasaland Stars,Star World,Standard Kart,lUMA,,B,D,27,Item Specialist,187.0,1.0,Yes,Yes,"Banana Peel, 1-Up Mushroom",418,74,8.0,Mario Strikers
Yoshi,KOOPA CLAN,Koopa Kingdom,Circuit Special,Shy Guy,C,D,A,26,Speedster,51.0,1.826,Yes,Yes,Super Star,407,34,3.0,         Mario Party Superstars                           
Toad,Koopa Clan,Donut Plains,Circuit Special,Koopa Troopa,D,D,D,20,Blocker,-94.0,5.0,Yes,,"1-Up Mushroom, Fire Flower, Super Star",340,73,7.0,Mario Party Superstars
Toad,Tricksters,Donut Plains,Biddybuggy,Yoshi,B,B,S,7,Item Specialist,-20.0,3.0,Yes,,Red Shell,123,53,0.0,Super Mario Bros.
Toadette,Toad Brigade,                           Mushroom Kingdom                  ,Biddybuggy,Yoshi,D,S,C,13,Blocker,171.0,5.0,No,No,"1-Up Mushroom, Red Shell",15,91,2.0,Super Mario Bros.
Daisy,Tricksters,yOSHI'S iSLAND,Mach 8,Shy Guy,D,A,B,11,Drifter,94.0,5.0,Yes,Yes,"1-Up Mushroom, Super Star",231,30,7.0,Mario Party Superstars
Yoshi,DINO BUDDIES,         Mushroom Kingdom                           ,Biddybuggy,Luma,D,D,B,20,Drifter,142.0,4.0,No,Yes,Red Shell,282,80,3.0,         Super Mario Bros.                  
Wario,Mushroom Royalty,Koopa Kingdom,Pipe Frame,Shy Guy,C,C,S,15,Drifter,-44.0,1.94,No,,"Fire Flower, Green Shell, Super Mushroom",188,26,4.0,Mario Party Superstars
Rosalina,Green Caps,yOSHI'S iSLAND,                           Biddybuggy         ,Luma,C,D,S,22,Speedster,26.0,5.0,Yes,Yes,"Fire Flower, 1-Up Mushroom",290,38,0.0,Mario Kart 8 Deluxe
Wario,Dino Buddies,Donut Plains,Scooter,Polterpup,,A,S,18,Blocker,130.0,1.0,Yes,Yes,"Fire Flower, Super Star",137,93,2.0,Mario Kart 8 Deluxe
Wario,Toad Brigade,                           Star World                  ,Mach 8,Luma,,A,C,7,Drifter,43.0,2.0,Yes,Yes,Fire Flower,30,32,0.0,Mario Party Superstars
Rosalina,Koopa Clan,Mushroom Kingdom,Circuit Special,kOOPA tROOPA,A,A,A,30,"Drift""er",-58.525,4.0,No,Yes,"Banana Peel, Super Mushroom, 1-Up Mushroom",338,45,1.0,Mario Kart 8 Deluxe
Yoshi,GREEN CAPS,Mushroom Kingdom,Pipe Frame,gOOMBA,A,C,D,12,Drifter,170.0,3.0,Yes,,"Green Shell, Super Star, Super Mushroom",143,97,3.0,Mario Strikers
Bowser Jr.,Koopa Clan,Star World,                           Biddybuggy                  ,Toad,B,S,B,15,Item Specialist,181.0,4.0,No,,Super Mushroom,302,84,9.0,Mario Kart 8 Deluxe
Walfuigi,Green Caps,         Koopa Kingdom         ,Comet Bike,Polterpup,C,S,A,22,Speedster,147.0,3.0,No,No,"Super Star, Green Shell, Fire Flower",197,35,10.0,Mario Tennis Aces
Rosalina,Green Caps,dONUT pLAINS,Biddybuggy,Shy Guy,B,S,S,14,Drifter,-66.0,0.0,Yes,Yes,"Super Mushroom, Banana Peel, Red Shell",75,87,4.0,                  Mario Kart 8 Deluxe         
