Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
Rosalina,Tricksters,Donut Plains,Biddybuggy,Yoshi,D,D,B,16,Drifter,155.0,0.0,No,No,Super Star,32,74,10.0,Super Mario Bros.
Yoshi,TOAD BRIGADE,Donut Plains,                           Standard Kart                  ,Goomba,D,A,D,27,Item Specialist,-55.0,4.0,No,No,"Fire Flower, Red Shell, 1-Up Mushroom",464,70,5.0,Super Mario World
,Green Caps,Yoshi's Island,Pipe Frame,Yoshi,D,B,S,25,Drifter,61.0,3.0,Yes,No,Red Shell,241,63,0.0,Super Mario Odyssey
,TRICKSTERS,Yoshi's Island,Mach 8,Polterpup,S,D,S,26,Item Specialist,117.0,3.0,No,No,Banana Peel,392,94,2.0,Super Mario World
Wario,Red Caps,Yoshi's Island,Pipe Frame,Luma,A,S,S,5,Driver,166.0,0.0,No,No,1-Up Mushroom,25,37,2.0,Mario Strikers
Peach,Tricksters,Toad Town,Biddybuggy,Shy Guy,A,B,A,25,Speedster,176.0,3.0,Yes,,"Green Shell, Red Shell, Super Mushroom",368,72,1.0,Mario Strikers
,Tricksters,Mushroom Kingdom,Standard Kart,Polterpup,D,C,C,15,Blocker,-62.0,2.0,Yes,Yes,"Red Shell, Banana Peel",152,80,0.0,Super Mario Bros.
Toadette,Mushroom Royalty,Toad Town,Comet Bike,Goomba,S,S,S,6,Drif~ter,31.0,1.0,Yes,,"Fire Flower, 1-Up Mushroom, Banana Peel",15,58,4.0,Mario Kart 8 Deluxe
Peach,Green Caps,Koopa Kingdom,Scooter,Yoshi,D,D,A,20,Drifter,199.0,0.0,No,Yes,"Super Mushroom, Green Shell",355,54,7.0,Super Mario Bros.
Luigi,Mushroom Royalty,Yoshi's Island,Mach 8,Yoshi,D,B,C,6,Driver,-87.0,4.0,No,Yes,"Banana Peel, Green Shell, Fire Flower",337,41,9.0,Super Mario Odyssey
,Koopa Clan,Koopa Kingdom,Pipe Frame,Toad,A,D,S,6,Item Specialist,-98.0,0.0,No,,Fire Flower,256,49,10.0,Super Mario World
Toad,Red Caps,Toad Town,Pipe Frame,Luma,B,B,S,25,Item Specialist,131.0,1.6504,No,,"Super Star, Banana Peel, Fire Flower",274,66,10.0,Mario Strikers
Yoshi,SARASALAND STARS,Star World,Circuit Special,Polterpup,,S,S,9,Blocker,-54.0,0.0,Yes,,"Fire Flower, Banana Peel",246,43,6.0,Super Mario Bros.
Daisy,,Koopa Kingdom,Circuit Special,Yoshi,A,B,C,13,Driver,98.0,5.0,Yes,No,Red Shell,115,79,6.0,Mario Party Superstars
Bowser,,Donut Plains,Standard Kart,Shy Guy,D,D,C,24,Speedster,156.0,3.0,No,No,Banana Peel,231,34,5.0,Mario Strikers
,Dino Buddies,Star World,                  Comet Bike                  ,tOAD,B,C,A,17,Speedster;,-72.0,2.0,Yes,Yes,"Green Shell, Fire Flower",451,41,0.0,Super Mario Odyssey
Yoshi,Sarasaland Stars,Koopa Kingdom,Comet Bike,Shy Guy,A,B,S,9,Drifter,-57.0,4.0,Yes,,"Green Shell, Super Star",484,33,5.0,Super Mario Odyssey
Luigi,Green Caps,kOOPA kINGDOM,         Pipe Frame                           ,Shy Guy,S,B,C,16,Driver,-21.0,4.67,No,No,"Super Star, Super Mushroom",317,90,5.92098,Mario Tennis Aces
Peach,Koopa Clan,Koopa Kingdom,Pipe Frame,Koopa Troopa,C,D,D,17,Speedster,167.0,3.0,No,No,Super Star,181,76,4.0,Mario Strikers
Toadette,Sarasaland Stars,Donut Plains,Comet Bike,Toad,B,A,S,8,Spee|dster,108.0,1.0,Yes,,"Green Shell, Banana Peel, Super Star",175,38,9.0,Super Mario World
Waluigi,Mushroom Royalty,Star World,Biddybuggy,Luma,A,S,D,18,Driver,164.0,4.0,No,,"Red Shell, Green Shell, Fire Flower",93,77,1.0,Mario Kart 8 Deluxe
Mario,Sarasaland Stars,                  Yoshi's Island         ,Pipe Frame,Shy Guy,,A,B,23,Item Specialist,104.0,2.0,Yes,,"1-Up Mushroom, Super Star",55,95,10.0,Super Mario World
,Tricksters,Toad Town,                           Scooter                           ,Yoshi,A,A,A,18,Drifter,-6.0,2.0,Yes,Yes,"1-Up Mushroom, Red Shell",294,87,9.0,Mario Strikers
,Dino Buddies,Toad Town,                           Standard Kart                  ,Luma,B,S,S,9,Item Specialist,-53.0,1.0,No,No,"1-Up Mushroom, Super Mushroom, Green Shell",398,73,0.0,Mario Tennis Aces
Rosalina,RED CAPS,Yoshi's Island,Mach 8,Yoshi,D,D,S,25,Item Specialist,168.0,1.0,No,Yes,"1-Up Mushroom, Super Mushroom",193,81,5.0,Mario Kart 8 Deluxe
Mario,,Mushroom Kingdom,Standard Kart,gOOMBA,A,C,B,12,Dri(fter,-69.0,1.0,Yes,No,1-Up Mushroom,126,51,10.0,Mario Party Superstars
Bowser,Mushroom Royalty,                  Donut Plains                  ,Biddybuggy,Polterpup,A,B,C,16,Blocker,-67.0,3.0,No,,"Fire Flower, Super Star",350,55,5.0,Super Mario Bros.
Mario,Toad Brigade,Donut Plains,                           Circuit Special         ,Toad,C,C,S,30,Drifter,97.0,1.0,No,Yes,"Fire Flower, Banana Peel, Green Shell",262,80,7.0,Super Mario Odyssey
Yoshi,,Yoshi's Island,Scooter,Toad,B,B,D,15,Item Specialist,34.0,4.0,Yes,,Fire Flower,140,26,4.0,Super Mario World
Bowser Jr.,,Toad Town,Comet Bike,Polterpup,A,A,B,29,Blocker,92.0,0.0,No,No,"Green Shell, Red Shell, Super Mushroom",151,68,5.0,Mario Kart 8 Deluxe
Bowser Jr.,Green Caps,Toad Town,Comet Bike,Polterpup,C,B,D,13,Blocker,76.0,2.0,Yes,No,"Super Mushroom, Banana Peel",250,99,8.0,Mario Party Superstars
Daisy,Sarasaland Stars,Donut Plains,Mach 8,Luma,C,B,B,10,Blocker=,159.0,0.0,Yes,,"Super Star, Banana Peel",1,84,1.0,Mario Kart 8 Deluxe
Luigi,Green Caps,Donut Plains,Standard Kart,Polterpup,B,A,C,27,Speedster,-76.0,4.0,No,,"Green Shell, Red Shell, Banana Peel",169,87,3.0,Super Mario Odyssey
Yoshi,Red Caps,Star World,         Comet Bike                           ,Luma,,A,A,5,Blocker,48.0,0.0,Yes,No,"Fire Flower, Red Shell",469,68,5.0,Super Mario Odyssey
,,Yoshi's Island,Circuit Special,Polterpup,S,C,D,24,Dr_ifter,14.0,1.0,No,No,Fire Flower,129,35,7.0,Mario Tennis Aces
Toad,TRICKSTERS,Star World,Scooter,Koopa Troopa,C,D,C,20,Speedster,52.0,3.0,Yes,,"Red Shell, Fire Flower, 1-Up Mushroom",142,26,2.0,Super Mario Bros.
Bowser,Green Caps,Yoshi's Island,Mach 8,Toad,B,B,B,9,Drifter,-37.0,1.0,No,,"Fire Flower, 1-Up Mushroom, Super Star",67,97,3.0,Mario Kart 8 Deluxe
Rosalina,Dino Buddies,Donut Plains,                           Circuit Special                  ,Polterpup,S,B,A,9,Driver,166.0,2.0,Yes,,Fire Flower,391,32,2.0,Mario Tennis Aces
Luigi,,Donut Plains,Pipe Frame,Goomba,A,S,C,5,Driver,175.0,2.0,No,,"1-Up Mushroom, Fire Flower",312,62,6.0,Mario Party Superstars
Rosalina,Green Caps,Koopa Kingdom,Scooter,Yoshi,S,D,B,5,Speedster,189.0,0.0,Yes,,"Red Shell, Green Shell, Super Mushroom",424,58,4.0,Mario Party Superstars
Luigi,RED CAPS,Toad Town,Scooter,Shy Guy,S,C,C,30,Item Specialist,-98.0,1.0,No,Yes,Red Shell,197,83,10.0,Mario Tennis Aces
Yoshi,Dino Buddies,Yoshi's Island,Comet Bike,kOOPA tROOPA,A,B,A,22,Speedster,173.0,1.0,Yes,Yes,"Super Mushroom, Green Shell",475,29,7.0,Mario Party Superstars
Wario,KOOPA CLAN,Donut Plains,Scooter,Koopa Troopa,D,C,A,26,Speedster,52.0,2.0,No,No,Super Star,35,99,1.0,Super Mario World
Bowser Jr.,,Donut Plains,Scooter,Shy Guy,D,B,D,24,Blocker,132.0,5.68309,Yes,Yes,Red Shell,428,73,3.8,Mario Party Superstars
Luigi,KOOPA CLAN,Mushroom Kingdom,Biddybuggy,Koopa Troopa,D,B,S,19,Blocker,-12.0,4.0,No,Yes,"Green Shell, Super Star",185,55,8.0,Super Mario Odyssey
,Toad Brigade,Koopa Kingdom,Comet Bike,Goomba,B,D,S,29,Blo]cker,38.0,0.0,No,No,Super Star,206,56,3.0,Super Mario Odyssey
Wario,Red Caps,Toad Town,Scooter,lUMA,C,D,A,26,Driver,96.0,4.403,No,,"Fire Flower, Super Star, 1-Up Mushroom",256,71,6.0,Mario Tennis Aces
Bowser Jr.,Green Caps,Donut Plains,Biddybuggy,sHY gUY,,S,D,10,Item Specialist,-21.0,3.0,No,,Super Mushroom,318,82,2.0,Super Mario Odyssey
,Green Caps,Donut Plains,Biddybuggy,Goomba,D,A,S,23,Item Specialist,-52.0,3.146898,No,No,"Banana Peel, Super Mushroom",39,48,2.0,Mario Strikers
Bowser Jr.,Toad Brigade,Donut Plains,Mach 8,sHY gUY,S,A,B,15,Dri#ver,-10.0,1.0,No,No,Super Mushroom,60,34,10.018,Mario Strikers
Waluigi,GREEN CAPS,Yoshi's Island,                  Pipe Frame                           ,Shy Guy,A,B,C,11,Driver,118.0,1.8,No,,Fire Flower,196,61,10.0,Mario Party Superstars
Bowser,,Toad Town,Mach 8,Toad,C,C,A,6,Item Specialist,147.0,3.0,Yes,No,Green Shell,294,30,0.0,Mario Party Superstars
Mario,Red Caps,Toad Town,                  Mach 8                           ,Toad,D,D,B,23,Item Specialist,119.0,1.0,No,Yes,"Super Star, Green Shell",110,37,1.0,Mario Strikers
,Mushroom Royalty,Star World,                  Scooter         ,Toad,C,D,C,12,Drifter,156.0,5.0,Yes,,"Green Shell, Super Star",60,76,4.0,Mario Strikers
Daisy,Sarasaland Stars,Donut Plains,Standard Kart,Polterpup,C,C,D,20,Speedster,85.0,0.0,No,,"Green Shell, Red Shell, 1-Up Mushroom",53,82,3.0,Super Mario World
Daisy,Green Caps,         Star World         ,Pipe Frame,Polterpup,A,C,C,21,Speedster,27.0,3.0,Yes,No,"Fire Flower, Banana Peel",371,54,3.0,Super Mario World
Bowser,Koopa Clan,Toad Town,Mach 8,Yoshi,C,D,A,20,Blocker,-87.0,5.0,Yes,,Super Star,259,26,5.0,Mario Strikers
Mario,GREEN CAPS,Koopa Kingdom,Pipe Frame,Toad,C,B,S,6,Driver,114.0,2.0,Yes,,"Super Mushroom, Fire Flower, Banana Peel",358,98,9.0,Mario Party Superstars
Bowser,Mushroom Royalty,Donut Plains,                  Mach 8         ,kOOPA tROOPA,S,D,D,21,Blocker,48.0,0.0,Yes,Yes,"Red Shell, Green Shell, Fire Flower",370,58,7.0,Mario Tennis Aces
Wario,Tricksters,Toad Town,                           Pipe Frame                  ,Shy Guy,B,B,S,30,Speedster,186.0,5.0,Yes,,Super Mushroom,259,60,5.0,Super Mario Bros.
Toad,Sarasaland Stars,Mushroom Kingdom,Mach 8,Shy Guy,D,B,C,23,Driver,-25.0,3.0,No,Yes,1-Up Mushroom,18,61,3.0,Super Mario Odyssey
Luigi,Sarasaland Stars,Donut Plains,Comet Bike,Goomba,B,D,D,9,Drifter,108.0,4.0,No,Yes,"Red Shell, Super Mushroom",376,81,6.0,Super Mario World
,,Star World,Mach 8,Yoshi,A,D,A,22,Driver,-7.0,1.0,No,No,Super Star,305,49,10.0,Mario Party Superstars
Peach,Dino Buddies,                           Donut Plains                  ,Standard Kart,Polterpup,D,B,C,29,Item Sp@ecialist,194.0,5.0,No,No,"Super Mushroom, Green Shell",415,54,8.0,Super Mario Bros.
Waluigi,DINO BUDDIES,Koopa Kingdom,                  Comet Bike                           ,Polterpup,,D,B,11,"Item Specialist,",-30.0,2.0,No,Yes,"Green Shell, Super Mushroom, Fire Flower",129,40,3.0,Mario Kart 8 Deluxe
Toad,Tricksters,Koopa Kingdom,         Standard Kart         ,Shy Guy,,D,S,28,Blocker,-56.0,0.0,Yes,No,Super Star,123,39,2.9,Mario Party Superstars
Bowser Jr.,Dino Buddies,Mushroom Kingdom,Pipe Frame,Yoshi,B,A,B,26,Driver,64.0,1.0,Yes,Yes,"1-Up Mushroom, Super Mushroom",105,89,8.0,Super Mario World
Bowser,Red Caps,Toad Town,Circuit Special,Luma,C,B,A,14,Driver,57.0,5.0,No,Yes,"Fire Flower, Banana Peel",241,47,9.0,Super Mario World
Mario,,Toad Town,         Circuit Special         ,Shy Guy,,S,C,6,Blocker,184.0,4.99,Yes,,Red Shell,12,80,10.0,Mario Kart 8 Deluxe
Daisy,SARASALAND STARS,         Star World         ,Scooter,Polterpup,D,B,A,16,Blocker,57.0,5.0,No,No,1-Up Mushroom,421,30,4.0,Mario Kart 8 Deluxe
Rosalina,GREEN CAPS,Mushroom Kingdom,                           Biddybuggy         ,Luma,C,B,B,15,Speedster,-66.0,4.0,Yes,Yes,"1-Up Mushroom, Fire Flower",181,85,0.0,Super Mario Bros.
Waluigi,SARASALAND STARS,Toad Town,Biddybuggy,Polterpup,S,B,A,17,Drifter,171.0,0.0,No,No,"Super Mushroom, Super Star",296,93,4.0,Mario Party Superstars
Bowser Jr.,Red Caps,Star World,Scooter,Luma,B,A,A,17,Blocker,-78.0,1.0,Yes,No,"Banana Peel, Super Mushroom",106,66,10.0,Mario Kart 8 Deluxe
,Red Caps,Yoshi's Island,Mach 8,Shy Guy,S,D,S,12,Speedster,-29.0,2.0,No,,"Banana Peel, Super Mushroom, Red Shell",246,94,9.0,Super Mario Odyssey
,RED CAPS,Donut Plains,Mach 8,Shy Guy,D,A,C,8,Speedster=,136.0,3.0,Yes,No,"Super Star, Super Mushroom, Red Shell",374,27,0.0,Super Mario World
Bowser,Mushroom Royalty,Mushroom Kingdom,Standard Kart,tOAD,B,A,B,11,Blocker,115.0,1.4,Yes,Yes,Fire Flower,177,62,2.0,Super Mario Bros.
Peach,Green Caps,                           Donut Plains         ,Comet Bike,Goomba,S,S,D,15,Item Specialist,91.0,1.0,No,Yes,"1-Up Mushroom, Fire Flower, Green Shell",132,77,1.0,Mario Kart 8 Deluxe
Toadette,Red Caps,Mushroom Kingdom,         Biddybuggy                           ,Koopa Troopa,S,C,C,7,Drif^ter,-84.0,4.0,Yes,No,"Green Shell, Super Star, 1-Up Mushroom",448,69,1.0,Super Mario Bros.
Waluigi,Koopa Clan,Donut Plains,         Biddybuggy                           ,Koopa Troopa,D,B,D,13,Driver,3.0,0.0,Yes,No,"1-Up Mushroom, Green Shell",143,85,3.0,Mario Strikers
Bowser,Toad Brigade,                           Star World                           ,Scooter,Yoshi,S,A,C,15,Driver,-31.0,1.0,Yes,,Super Mushroom,440,53,1.0,Super Mario Odyssey
Wario,TOAD BRIGADE,Mushroom Kingdom,Scooter,Yoshi,D,C,A,10,Driver,134.0,2.0,No,Yes,"Red Shell, Banana Peel",184,72,2.0,Mario Strikers
Daisy,Dino Buddies,Mushroom Kingdom,Circuit Special,Yoshi,D,B,B,23,Blocker,13.0,3.0,No,,Super Mushroom,121,27,7.0,Mario Tennis Aces
,Dino Buddies,Toad Town,                  Standard Kart                  ,Goomba,C,S,S,14,Driver,149.0,4.0,No,,"Green Shell, Super Star",314,42,6.0,Super Mario Bros.
Waluigi,Green Caps,Star World,Circuit Special,yOSHI,S,S,B,12,Driver,-70.0,4.0,Yes,Yes,"1-Up Mushroom, Super Mushroom",19,81,2.0,Mario Strikers
,Red Caps,Donut Plains,Standard Kart,Polterpup,,B,S,6,Item Specialist,84.0,4.0,Yes,Yes,Red Shell,186,93,5.0,Super Mario Bros.
,Dino Buddies,Koopa Kingdom,Comet Bike,Goomba,B,C,C,27,Blocker,150.0,0.0,No,No,Red Shell,110,51,1.74,Mario Kart 8 Deluxe
Mario,Red Caps,Mushroom Kingdom,Comet Bike,Polterpup,A,C,B,20,Drifter,-28.0,3.4,No,No,"Green Shell, Fire Flower, Banana Peel",194,73,5.0,Mario Tennis Aces
,Dino Buddies,Star World,Scooter,Koopa Troopa,B,A,B,9,Blocker,180.0,5.0,No,No,"Fire Flower, 1-Up Mushroom",276,31,8.0,Mario Party Superstars
Toad,Toad Brigade,Star World,         Comet Bike         ,Koopa Troopa,B,B,A,27,Speedster,-80.0,4.88,No,Yes,"Super Star, Green Shell, 1-Up Mushroom",222,80,4.0,Super Mario Odyssey
Yoshi,Tricksters,Yoshi's Island,Scooter,Shy Guy,A,A,A,16,Item Specialist,-59.0,3.0971,No,,"Green Shell, Fire Flower",482,80,2.0,Super Mario Odyssey
Bowser,Tricksters,Mushroom Kingdom,Standard Kart,tOAD,D,A,C,5,Block~er,183.0,1.0,Yes,Yes,Banana Peel,373,46,2.0,Mario Tennis Aces
,Sarasaland Stars,Mushroom Kingdom,Comet Bike,Shy Guy,A,B,C,16,Drifter,121.0,2.0,Yes,No,"Banana Peel, Super Star",97,88,2.2,Mario Strikers
Luigi,MUSHROOM ROYALTY,Koopa Kingdom,Mach 8,Yoshi,D,C,S,22,Drifter,47.0,4.0,Yes,,Banana Peel,265,48,10.297,Mario Strikers
Bowser,GREEN CAPS,Mushroom Kingdom,Circuit Special,Toad,S,A,A,24,Driver,146.0,1.0,Yes,,"Banana Peel, Green Shell",52,95,5.17843,Super Mario World
,Red Caps,Yoshi's Island,Circuit Special,Polterpup,A,D,S,21,Speedster,180.0,2.0,No,Yes,Green Shell,152,49,6.0,Mario Strikers
Bowser,Dino Buddies,Star World,                           Comet Bike                           ,Yoshi,,A,S,22,Item Specialist,5.0,3.0,Yes,No,"Super Star, Red Shell",218,92,5.0,Mario Party Superstars
Yoshi,Dino Buddies,Mushroom Kingdom,Standard Kart,Koopa Troopa,D,C,C,20,Drifter,195.0,1.0,Yes,No,"Super Mushroom, 1-Up Mushroom, Red Shell",191,62,0.3,Super Mario World
Peach,RED CAPS,Donut Plains,Scooter,Goomba,C,B,C,23,Blocker,6.0,3.0,Yes,,"Super Star, Super Mushroom",93,30,7.0,Mario Strikers
Toadette,Tricksters,         Koopa Kingdom         ,Comet Bike,tOAD,C,A,B,28,Speedster,143.0,4.0,Yes,No,Red Shell,478,90,9.0,Mario Kart 8 Deluxe
Peach,Koopa Clan,Donut Plains,Circuit Special,Goomba,B,S,B,17,Drifter,-6.0,2.0,No,,Red Shell,480,97,5.0,Super Mario World
Peach,Green Caps,Mushroom Kingdom,Standard Kart,Polterpup,A,B,B,17,Item Specialist,36.0,0.0,No,,"Fire Flower, Banana Peel",372,50,3.4978,Mario Tennis Aces
Toad,Sarasaland Stars,Mushroom Kingdom,Pipe Frame,Toad,A,C,B,19,Driv*er,99.0,3.0,Yes,Yes,"Fire Flower, Super Mushroom",147,64,4.0,Mario Party Superstars
,Sarasaland Stars,Yoshi's Island,Standard Kart,Goomba,A,A,B,21,Dr!ifter,112.0,4.0,Yes,No,"Red Shell, Green Shell",238,74,4.45364,Super Mario World
Wario,Tricksters,Mushroom Kingdom,Scooter,Luma,S,D,D,10,Item Specialist,196.0,5.0,No,No,"Fire Flower, Super Mushroom",278,67,1.0,Super Mario Odyssey
,Sarasaland Stars,Star World,Standard Kart,Luma,S,B,B,9,Driver,-42.0,4.0,Yes,No,"Green Shell, 1-Up Mushroom",283,63,9.0,Mario Kart 8 Deluxe
Yoshi,Toad Brigade,Yoshi's Island,Scooter,Shy Guy,C,A,B,6,Item {Specialist,82.0,2.0,Yes,,"Red Shell, Super Star",1,78,2.0,Super Mario World
,Tricksters,Koopa Kingdom,Circuit Special,Shy Guy,D,S,A,23,Item S:pecialist,-7.0,1.0,No,,"Fire Flower, Green Shell",44,75,0.9423,Mario Strikers
,,Star World,Circuit Special,Yoshi,S,S,A,27,Driver,86.0,0.0,Yes,,Super Star,183,45,4.83806,Mario Party Superstars
Rosalina,SARASALAND STARS,Koopa Kingdom,Pipe Frame,Toad,D,A,S,8,Bloc[ker,-72.0,2.0,No,,Super Mushroom,148,45,8.977,Mario Strikers
Yoshi,DINO BUDDIES,Yoshi's Island,Pipe Frame,Koopa Troopa,D,C,S,13,Item Specialist,-70.0,3.0,No,Yes,Green Shell,449,36,6.0,Mario Kart 8 Deluxe
Mario,DINO BUDDIES,Toad Town,         Biddybuggy                           ,Toad,C,C,A,13,Blocke)r,154.0,4.0,Yes,Yes,Fire Flower,464,53,5.0,Super Mario Bros.
Yoshi,Mushroom Royalty,Mushroom Kingdom,Comet Bike,Shy Guy,C,C,B,23,Drifter,160.0,2.5081,Yes,Yes,"1-Up Mushroom, Banana Peel, Super Star",28,65,5.0,Super Mario World
,Dino Buddies,Mushroom Kingdom,Circuit Special,yOSHI,C,D,A,29,Item Specialist,4.0,4.782,Yes,,"Super Mushroom, 1-Up Mushroom, Banana Peel",500,25,7.0,Super Mario World
Waluigi,Toad Brigade,Yoshi's Island,                           Comet Bike                           ,Luma,A,S,C,30,Item Specialist,65.0,3.0,Yes,,"1-Up Mushroom, Fire Flower",117,95,3.0,Super Mario World
,Toad Brigade,Koopa Kingdom,Biddybuggy,Toad,,S,C,30,Drifter,-57.0,2.0,Yes,,"Green Shell, Super Star, 1-Up Mushroom",39,72,4.0,Mario Kart 8 Deluxe
Waluigi,Dino Buddies,Yoshi's Island,Comet Bike,tOAD,C,B,D,19,Item Specialist,160.0,5.0,No,Yes,Super Star,34,56,8.0,Mario Tennis Aces
Bowser,Dino Buddies,Donut Plains,Circuit Special,Yoshi,C,A,A,17,Item Specialis&t,148.0,3.0,No,,"Banana Peel, Fire Flower",367,84,4.0,Mario Strikers
Luigi,Tricksters,                  Yoshi's Island                  ,Circuit Special,lUMA,D,B,C,27,Driver,178.0,0.0,Yes,,"Super Star, Red Shell, Fire Flower",191,73,7.0,Super Mario Odyssey
Wario,Mushroom Royalty,Toad Town,Comet Bike,Goomba,D,C,B,14,Blocker,-94.0,5.0,No,Yes,Super Mushroom,381,28,6.0,Mario Kart 8 Deluxe
Yoshi,Red Caps,Toad Town,Comet Bike,sHY gUY,C,A,S,29,Item Specialist,-51.0,3.0,No,,"Super Mushroom, Red Shell, Banana Peel",335,85,4.0,Super Mario Bros.
Peach,,                           Star World                  ,                           Standard Kart                  ,sHY gUY,C,C,D,25,Driver,58.0,5.0,No,No,"1-Up Mushroom, Red Shell, Banana Peel",347,75,9.0,Super Mario Bros.
Rosalina,TOAD BRIGADE,Star World,Scooter,Luma,S,C,D,15,Blocker,192.0,0.0,Yes,Yes,"Super Star, Green Shell",435,97,2.610735,Mario Tennis Aces
Mario,Mushroom Royalty,Koopa Kingdom,                           Biddybuggy         ,sHY gUY,A,D,B,6,Drifte^r,44.0,5.0,Yes,Yes,"Green Shell, Super Mushroom, Banana Peel",158,52,4.0,Mario Kart 8 Deluxe
Rosalina,Mushroom Royalty,Mushroom Kingdom,Circuit Special,Luma,A,S,S,6,Driv#er,46.0,0.188,Yes,No,"Banana Peel, Super Mushroom, Red Shell",271,26,9.0,Mario Strikers
Yoshib,,                  Mushroom Kingdom                  ,Biddybuggy,Goomba,,C,D,26,Speedster,-58.0,3.0,No,,Super Mushroom,271,29,0.0,Super Mario Bros.
Yoshi,Tricksters,Yoshi's Island,         Standard Kart                           ,Polterpup,D,B,A,30,Item Specialist,-95.0,5.0,Yes,,Fire Flower,398,69,2.0,Mario Strikers
,,Koopa Kingdom,Pipe Frame,Toad,D,A,S,26,Drift`er,-91.0,3.0,Yes,Yes,"Green Shell, Fire Flower, Super Star",359,49,8.0,Mario Strikers
Wario,Green Caps,Koopa Kingdom,Biddybuggy,Polterpup,D,C,B,5,D)rifter,75.0,0.0,No,Yes,"1-Up Mushroom, Super Mushroom, Super Star",240,29,6.0,Mario Party Superstars
Waluigi,Koopa Clan,Yoshi's Island,Pipe Frame,Luma,S,A,D,7,Blocker,68.0,0.1272,Yes,,"Banana Peel, Red Shell, Super Star",98,35,2.0,Mario Strikers
,Toad Brigade,Mushroom Kingdom,Biddybuggy,Koopa Troopa,A,C,B,6,Drifter,89.0,4.0,No,Yes,"Green Shell, 1-Up Mushroom",486,34,1.0,Super Mario Odyssey
Luigi,Green Caps,Star World,                  Mach 8                           ,Shy Guy,A,S,A,26,Blocker,2.0,1.0,Yes,,Super Mushroom,140,75,10.0,Super Mario Odyssey
Daisy,Mushroom Royalty,Mushroom Kingdom,Mach 8,Toad,B,A,A,11,Driver,24.0,4.89,Yes,,Fire Flower,122,77,9.0,Mario Kart 8 Deluxe
,SARASALAND STARS,Toad Town,Comet Bike,Koopa Troopa,C,A,C,21,Driver,-6.0,1.176017,No,No,"Banana Peel, 1-Up Mushroom",311,84,0.0,Mario Party Superstars
Toadette,Toad Brigade,Toad Town,Circuit Special,Luma,S,A,B,5,S|peedster,7.0,3.43198,Yes,Yes,"Red Shell, Super Star",336,64,9.0,Mario Tennis Aces
Daisy,Tricksters,Donut Plains,Scooter,Koopa Troopa,B,B,B,25,Driver,-84.0,5.0,No,Yes,"Super Star, Banana Peel, Fire Flower",205,42,10.0,Mario Strikers
,,Star World,Circuit Special,Koopa Troopa,S,C,D,5,Speedster,158.0,1.0,No,No,Fire Flower,227,90,8.0,Mario Strikers
Rosalina,Sarasaland Stars,Star World,         Pipe Frame                           ,Toad,A,B,S,5,Speedster,-1.0,3.0,Yes,No,"Super Star, Super Mushroom, Fire Flower",331,97,4.0,Mario Tennis Aces
Toadette,,Mushroom Kingdom,         Scooter                           ,Shy Guy,S,C,C,12,Item Specialist,134.0,3.0,No,,"Super Star, Red Shell",343,100,2.0,Mario Party Superstars
Yoshi,Tricksters,Koopa Kingdom,Biddybuggy,Luma,A,C,C,8,Item Specialist,23.0,3.0,Yes,No,Banana Peel,210,91,3.0,Mario Strikers
Waluigi,,kOOPA kINGDOM,Mach 8,Koopa Troopa,A,B,S,12,Item Specialist,-6.0,2.0,Yes,,"Super Mushroom, 1-Up Mushroom, Green Shell",249,89,7.0,Super Mario Bros.
Mario,DINO BUDDIES,Toad Town,Mach 8,Luma,A,A,S,13,Drif+ter,-64.0,5.0,No,No,"1-Up Mushroom, Green Shell, Super Mushroom",113,94,7.0,Super Mario Odyssey
Bowser,Red Caps,Koopa Kingdom,Biddybuggy,Goomba,D,D,B,19,Driver,-35.0,1.0,Yes,,"Banana Peel, Super Mushroom, Fire Flower",168,68,7.0,Mario Strikers
,KOOPA CLAN,Toad Town,Pipe Frame,Polterpup,B,A,A,10,Blocker,151.0,1.0,Yes,,Super Star,41,61,4.0,Super Mario Odyssey
Waluigi,Green Caps,Toad Town,Comet Bike,Yoshi,B,A,B,18,Blocker,-87.0,1.581,No,No,Super Star,434,42,8.0,Super Mario World
Yoshi,Toad Brigade,Donut Plains,                  Pipe Frame                  ,Toad,A,A,D,26,Drifter,93.0,2.0,Yes,,Fire Flower,39,60,2.0,Mario Tennis Aces
,Toad Brigade,Donut Plains,         Standard Kart         ,Koopa Troopa,A,C,C,7,Blocker,-46.0,0.0,No,No,Banana Peel,214,68,5.0,Super Mario Odyssey
Waluigi,Green Caps,Yoshi's Island,Scooter,Yoshi,D,S,S,10,Speedster,106.0,2.0,Yes,No,"Super Star, Banana Peel, Fire Flower",223,47,0.0,Mario Tennis Aces
,KOOPA CLAN,Yoshi's Island,                  Biddybuggy         ,Koopa Troopa,B,A,B,27,Speedster,-70.0,2.0,Yes,,"Green Shell, Super Star, Super Mushroom",78,79,7.0,Super Mario Bros.
Bowser,Red Caps,Koopa Kingdom,Standard Kart,sHY gUY,B,C,D,18,Blocker,11.0,2.0,No,Yes,Fire Flower,384,60,7.0,Super Mario Odyssey
